OBJECTID,ZONE_,SECTION_,PLAT,ZSP,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,Shape__Area,Shape__Length
2835,9,1,010,91010,GIS_EDITOR,2/4/2021 7:49:02 PM,GIS_EDITOR,2/4/2021 7:57:44 PM,b0502278-a0a5-44db-847e-ced8cd1e8ea1,90484130.4769135,67291.7400847836
2836,9,9,031,99031,,,GIS_EDITOR,12/1/2020 6:53:17 PM,067375da-c641-40c6-8a6e-352e04127a00,602555.744392395,3568.32593252788
2837,9,8,052,98052,GIS_EDITOR,3/17/2021 6:48:20 PM,GIS_EDITOR,3/17/2021 6:50:29 PM,62b09b2c-9dfb-4dce-a0d6-cc647b6c2fb8,1466520.48822021,4937.39663172872
2838,4,1,002,41002,,,GIS_EDITOR,12/1/2020 7:38:32 PM,ccabed34-1e4c-4676-8446-f6ca1bcd44ab,361146.492790222,3075.92060091139
2839,4,1,017,41017,,,GIS_EDITOR,11/27/2020 9:50:24 PM,bdbef237-966e-4d73-825a-e2595c58746a,1367157.47579956,6923.01230689152
2840,4,1,014,41014,,,GIS_EDITOR,11/27/2020 9:51:24 PM,8f7af31f-13fd-4ca8-ba44-5e39d11f66c1,20722812.5772247,51673.2238369726
2841,1,8,033,18033,,,GIS_EDITOR,11/26/2020 2:24:34 AM,6ab66054-aba7-46d2-b05c-b7c7fe806619,573570.203903198,3617.24802189046
2842,1,6,016,16016,,,GIS_EDITOR,11/25/2020 10:48:49 PM,1bf15d68-a6da-4454-8862-42cd4bdfa45a,765730.264389038,6764.27136874032
2843,9,1,177,91177,rpa,10/29/2018 1:42:23 PM,GIS_EDITOR,2/4/2021 7:59:37 PM,86e521d4-1cb3-4cb2-b614-a0c632757528,520759.003890991,3236.59607043616
2844,9,1,095,91095,,,GIS_EDITOR,2/4/2021 8:04:20 PM,69ee6747-8f04-49c7-b03a-831f9266cff6,2983153.18482208,10674.2374705602
2845,9,1,045,91045,,,GIS_EDITOR,2/4/2021 8:04:20 PM,2ad7ed06-76e2-4526-81a9-2b393f707895,676069.644165039,10925.0054105896
2846,9,1,050,91050,,,GIS_EDITOR,2/4/2021 8:04:20 PM,feb545f3-52e8-4e1e-97e0-4f7e3b83660a,1231330.8452301,5153.44888267647
2847,9,1,043,91043,,,GIS_EDITOR,2/4/2021 8:04:20 PM,6b4615eb-10f2-4641-9c5e-4a035ddbbaa6,1750935.83571625,15838.846702041
2848,9,1,094,91094,,,GIS_EDITOR,2/4/2021 8:04:20 PM,74730c47-00f4-4320-bd01-1757b01e14ec,594020.360237122,3840.08802395387
2849,2,6,018,26018,,,GIS_EDITOR,11/30/2020 5:53:32 PM,d4188ab0-81f1-4dc7-9da8-da144e00e527,436545.052574158,2766.64853101542
2850,3,3,025,33025,,,GIS_EDITOR,11/30/2020 7:12:17 PM,5b06540f-4a87-4330-b634-8a7a43d351c1,897441.132087708,4088.04903114895
2851,9,1,126,91126,,,GIS_EDITOR,2/4/2021 8:04:21 PM,df3115b0-e50b-4508-b53f-0b33f6e05995,4589078.16223145,15052.0513103276
2852,9,1,016,91016,,,GIS_EDITOR,2/4/2021 8:04:20 PM,22d430b8-0d8b-47f9-b12b-3d27fab4876f,54701300.402977,107987.731172821
2853,5,7,001,57001,rpa,8/25/2016 3:08:41 PM,GIS_EDITOR,10/30/2020 8:14:36 PM,7ba5a03d-5cd1-441a-a103-c7de0234cebd,36897667.6541138,40626.8514722494
2854,6,6,017,66017,,,GIS_EDITOR,2/26/2021 10:19:23 PM,907b5f3c-4e89-4efe-aa0d-6dd616b9ac4c,752831.080215454,4990.8376031315
2855,9,1,163,91163,rpa,11/6/2017 8:22:17 AM,GIS_EDITOR,2/4/2021 8:04:21 PM,5a7ea08e-ec92-4e82-a282-8dcb612e1b79,1613394.04925537,6339.26767686146
2856,9,1,069,91069,,,GIS_EDITOR,2/4/2021 8:04:20 PM,e5018d5b-db71-4acf-ad79-051763f3b0c0,12863149.3768311,39970.6959372077
2857,9,1,090,91090,,,GIS_EDITOR,2/4/2021 8:04:20 PM,10241b54-477d-4e16-bd8f-b270a1ec88b3,1058446.00533295,4201.47315888302
2858,5,3,011,53011,,,GIS_EDITOR,2/18/2021 7:23:50 PM,40f15992-2cdc-4ac9-9a6c-a8baf786357b,192777489.327927,81486.762479309
2859,4,9,001,49001,,,GIS_EDITOR,11/30/2020 9:28:51 PM,6211dc3b-b92e-41a0-a4ed-54d06e1d2b22,7955552.5745697,13572.3399462004
2860,3,5,047,35047,,,GIS_EDITOR,11/30/2020 7:47:30 PM,03f93362-2c05-42eb-8a1f-bcfa70583344,339503.516815186,3646.64236651038
2861,9,1,097,91097,,,GIS_EDITOR,2/4/2021 8:04:20 PM,9c5000de-aff0-4b37-905a-654efe36be7f,1077959.19197083,5919.04022358468
2862,5,9,005,59005,,,GIS_EDITOR,12/1/2020 1:45:31 AM,413b8286-ea28-4798-9946-1bce76244ed8,43266439.4305725,61318.4444152862
2863,7,5,023,75023,,,GIS_EDITOR,12/1/2020 2:23:01 AM,613a8907-79ad-4b6c-8af4-6a7c3c2c4d35,772102.370742798,3966.63091866382
2864,9,9,006,99006,,,GIS_EDITOR,4/22/2021 6:32:37 PM,b2055b62-c954-4b06-883e-ac447894af5a,1808021.68669128,7699.48489006746
2865,2,1,017,21017,,,GIS_EDITOR,2/27/2021 2:32:58 AM,f509846e-a0a8-4d12-9938-03db5f3e74a9,463577.705909729,3205.27238235751
2866,1,5,012,15012,,,GIS_EDITOR,9/18/2020 7:19:49 PM,cbfc30f3-e375-40ed-824a-801079c9c843,2360191.13915253,7818.81217599752
2867,1,5,015,15015,,,GIS_EDITOR,9/23/2020 6:34:16 PM,037e6177-466d-40c6-aa0d-071e42cad5eb,1256793.67491913,6697.53297301503
2868,5,9,026,59026,,,GIS_EDITOR,9/23/2020 1:42:42 AM,d1cd2a0b-95f9-4dee-8ca3-16ab16931691,2664837.15319824,7253.66803196769
2869,5,5,016,55016,,,SDE,12/9/2020 7:29:06 PM,0e506eaf-39b6-45a2-bd4f-3eca4a46f9f1,785903.279388428,5166.19804683909
2870,3,2,043,32043,,,GIS_EDITOR,4/26/2021 5:19:02 PM,2a099830-3ee0-44fc-b666-79b31c4b5b67,678890.72133255,3389.17553599649
2871,9,1,108,91108,,,GIS_EDITOR,2/4/2021 7:43:24 PM,f097907f-b39e-4c9a-aaad-0ad7d48f2bca,542050.547103882,9150.82566434991
2872,1,2,013,12013,,,GIS_EDITOR,4/26/2021 6:03:42 PM,342fe736-cdab-45a2-9214-e6f7143d45c1,2001033.40028381,6846.01052199557
2873,1,7,012,17012,,,GIS_EDITOR,4/26/2021 7:16:36 PM,3f1976fe-4bac-4425-a236-d6886c92b27f,587224.262695313,3125.42234751696
2874,2,6,020,26020,,,GIS_EDITOR,4/26/2021 8:09:28 PM,91533869-379d-435e-8f9d-befc80cb9fe1,429671.983482361,2623.71945776995
2875,5,2,002,52002,,,GIS_EDITOR,2/18/2021 7:23:51 PM,80da5083-4ded-4e6f-b5be-084681ef69b2,227567.777038574,19079.1874637851
2876,8,4,011,84011,,,GIS_EDITOR,5/14/2021 11:25:39 PM,ce8ef171-78f2-427e-9ecf-06471ac9c93a,562681.679122925,2953.26993889635
2877,4,8,014,48014,,,GIS_EDITOR,2/18/2021 7:21:26 PM,cfcfe023-7340-4861-b82d-f8107b0574ce,77165887.2661743,49492.5638693741
2878,4,5,030,45030,GIS_EDITOR,4/26/2021 8:12:47 PM,GIS_EDITOR,5/18/2021 12:28:25 AM,79c0f98c-b325-4670-a540-c52f24c1fbe8,6829831.45895386,22079.787724802
2879,9,1,017,91017,rpa,11/6/2017 8:02:56 AM,GIS_EDITOR,5/13/2021 12:17:04 AM,c8423a3b-611e-49ca-a78e-5f85429d2f8f,64977328.3933868,119886.403599757
2880,9,1,183,91183,GIS_EDITOR,5/13/2021 12:15:08 AM,GIS_EDITOR,5/17/2021 11:15:21 PM,63907b37-e28c-4bc0-b7dc-28e8dec6dba7,245549.738105774,2025.04641660074
2881,9,7,073,97073,,,GIS_EDITOR,4/28/2021 7:25:18 PM,d6e66dfd-2293-4e97-9938-985028d603cf,1140460.72531128,4851.30117706216
2882,9,1,044,91044,,,GIS_EDITOR,4/28/2021 6:52:26 PM,b1dc7a01-2c0c-42cd-b47b-b3d676876d41,479914.423286438,5982.06749707686
2883,9,1,008,91008,,,GIS_EDITOR,4/28/2021 6:22:38 PM,63f200c1-76e3-4107-97ce-9508a8eef663,963014.251777649,4186.18674661482
2884,5,1,007,51007,,,GIS_EDITOR,2/18/2021 7:20:11 PM,b57ff5d9-8fce-4b60-b642-e0e1eea01ec7,2410069.80535889,29828.7647079013
2885,9,5,004,95004,,,GIS_EDITOR,2/18/2021 7:21:26 PM,16b20fd0-71da-45ab-93f1-0d41d401fabc,243137020.089081,88130.0224827654
2886,4,5,071,45071,,,GIS_EDITOR,12/19/2020 12:38:36 AM,9e5a1a01-2f3e-4390-ae6d-685cd3a65825,1396606.82983398,4923.63673267273
2887,2,2,013,22013,,,GIS_EDITOR,4/22/2021 7:13:07 PM,7a9c6a86-9a48-486c-be88-97b13d005a8b,876054.551803589,4695.87426091737
2888,9,1,181,91181,GIS_EDITOR,7/6/2020 10:13:39 PM,GIS_EDITOR,4/28/2021 6:23:25 PM,15ec5f1a-67e8-40a6-9abc-526b224e5f16,15142995.2248993,69956.3250724799
2889,8,5,029,85029,,,GIS_EDITOR,3/3/2021 1:00:38 AM,e7bf216e-72bc-429e-b790-7f29b372b8f8,1195483.76573181,7641.07254456499
2890,8,5,030,85030,GIS_EDITOR,3/3/2021 12:43:13 AM,GIS_EDITOR,3/3/2021 12:57:26 AM,ce2f299f-9b14-4a63-bffa-dc5de443d71f,1294325.18589783,7585.08149649679
2891,8,5,031,85031,GIS_EDITOR,3/3/2021 12:46:41 AM,GIS_EDITOR,3/3/2021 12:52:55 AM,5d4d6528-6595-4b93-9767-69645ed59e9d,937064.523376465,10299.6050329772
2892,1,3,003,13003,,,GIS_EDITOR,4/30/2021 5:55:02 PM,d92adc53-b6a9-452c-8d08-669b0d39a138,343472.677764893,2901.78571982314
2893,4,2,083,42083,,,GIS_EDITOR,5/20/2021 8:57:01 PM,005cab2d-85d6-4cfc-a507-08969bb1145a,1017755.81988525,5277.93702961845
2894,1,8,005,18005,,,GIS_EDITOR,4/30/2021 7:54:46 PM,69b998c9-6831-40aa-abec-1a6f6ff47287,712959.638175964,3978.79647612295
2895,5,2,001,52001,GIS_EDITOR,2/18/2021 7:16:54 PM,GIS_EDITOR,2/18/2021 7:23:50 PM,49ce7a1e-8a80-4a02-ab31-eb793df2bedf,174609244.517288,89598.5824991443
2896,2,9,072,29072,,,GIS_EDITOR,4/30/2021 10:15:08 PM,33b33de0-b313-41e4-9dd4-3c5024f87c9d,1063064.66422272,4347.16461497392
2897,3,1,040,31040,,,GIS_EDITOR,5/25/2021 5:23:21 PM,cc814211-5538-442b-8dcc-424eaaf9a0dc,695596.585350037,3983.50537402014
2898,3,3,016,33016,,,GIS_EDITOR,4/30/2021 10:51:27 PM,767054bd-fee8-42f7-b0dc-7b9b962b1d0c,1017837.8839798,4320.83693491023
2899,4,5,047,45047,,,GIS_EDITOR,12/21/2020 11:44:45 PM,9571ffcd-e5e7-4056-8d97-f9f0a483584c,1361629.67877197,5435.16121900231
2900,3,3,010,33010,,,GIS_EDITOR,5/27/2021 8:34:42 PM,4d89efc9-e678-4429-b3d7-945e8a8f0caa,992669.264778137,4190.61519783943
2901,4,3,020,43020,,,GIS_EDITOR,11/30/2020 8:27:55 PM,5238a794-7585-4000-b3cd-d2a426e8db56,965469.89881897,4332.70333382526
2902,5,5,002,55002,,,GIS_EDITOR,5/1/2021 12:18:48 AM,45f587a5-4819-4e5a-8519-f2868ad09d5e,1640498.90194702,11694.5461745211
2903,9,1,180,91180,GIS_EDITOR,10/8/2020 10:51:15 PM,SDE,11/11/2020 1:30:02 AM,34f0c982-808a-4778-8cd2-cd5759839aca,527373.446937561,3023.59111288047
2904,3,2,016,32016,,,GIS_EDITOR,5/27/2021 9:09:49 PM,5a10942d-2452-4738-88d9-78444339833d,638950.133880615,3263.36317634535
2905,9,1,064,91064,,,GIS_EDITOR,7/6/2020 10:16:22 PM,6c6ba761-6cbd-41d7-94ab-ebc89ea6ef49,883663.327949524,4130.00700874185
2906,3,2,023,32023,,,GIS_EDITOR,5/27/2021 9:56:24 PM,8ad5a902-d47d-4979-b514-08ad0e33b548,579127.044620514,3166.87969170304
2907,9,1,062,91062,,,GIS_EDITOR,7/6/2020 10:16:22 PM,26685f95-16dd-4533-9642-687c6f7a922f,1436385.45227814,5371.2876111624
2908,9,2,001,92001,,,GIS_EDITOR,5/29/2021 1:48:30 AM,405ac8fc-18b8-412a-a409-987242cf91b9,100752744.479866,57554.5025648737
2909,5,5,010,55010,,,GIS_EDITOR,5/1/2021 1:24:02 AM,75d90637-4298-4362-a5c8-c3ff33af5dbb,528321.298980713,4574.64516995771
2910,5,1,008,51008,,,GIS_EDITOR,2/18/2021 7:19:08 PM,f2f71e1c-7fb5-46a6-8dfa-f19d1397bbb3,2401223.47068787,13429.4534679908
2911,5,8,004,58004,,,GIS_EDITOR,5/1/2021 2:13:43 AM,dddf0869-450a-4cb0-a0e8-32c75157db11,1406158.52310181,4898.20518404444
2912,5,8,006,58006,,,GIS_EDITOR,5/3/2021 9:30:00 PM,efaf722b-1ad4-4261-9248-97d7f3862f57,711594.584350586,5341.65440700217
2913,1,8,004,18004,,,GIS_EDITOR,4/30/2021 8:00:46 PM,5af440b8-47ef-4b52-9bac-38c71e7bfe0d,732717.177871704,4802.40345320255
2914,6,7,008,67008,,,GIS_EDITOR,5/3/2021 10:42:42 PM,d5ac35e9-8c85-460a-bb43-cb3ba5f64125,693891.079620361,3673.95120684698
